"idx","sims","years","land_type","yield_value","ytb_type","man_bud_type","trend_Min.","trend_Median","trend_Mean","trend_Max.","EXT","EXT_first","get_res","land_dim_1","land_dim_2","land_ownership","tend_crops","tend_crop_yld","scaring","minimum_cost","remove_pr","res_death_type","lambda","res_death_K","RESOURCE_ini","manage_target","manager_budget","user_budget","public_land","stakeholders","res_consume","observe_type","res_move_obs","agent_view","times_observe","agent_move","converge_crit","ga_mingen","land_type_max_frac"
"20191204125830_nullModel-YTB8",100,100,"oneRich",0.4,"beta1","max",0.684726011134094,0.976884870830734,0.970611371272158,1.06274632683118,9,2,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204130206_nullModel-YTB8",100,100,"oneRich",0.4,"beta1","mean",0.327837126356737,0.906623010546592,0.835247912232028,1.15240612853195,27,2,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204130305_nullModel-YTB8",100,100,"equal",0.4,"beta1","max",0.731684266605518,1.04279309645986,1.0392706553593,1.12061051214003,1,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204130341_nullModel-YTB8",100,100,"oneRich",0.4,"beta1","max",0.7390995451519,1.01988386738141,1.01786489043432,1.09654942625151,1,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204130619_nullModel-YTB8",100,100,"oneRich",0.4,"beta1","mean",0.759953928150339,1.02362590106784,1.01638422582265,1.09732551648316,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204144254_nullModel-YTB8",100,100,"equal",0.4,"beta1","max",0.758288057709212,1.08812461378332,1.15730274158424,1.93205644718945,2,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204144859_nullModel-YTB8",100,100,"oneRich",0.4,"beta1","max",0.891255588772626,1.09661423029102,1.18242959864281,1.87472548005405,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204145120_nullModel-YTB8",100,100,"oneRich",0.4,"beta1","mean",0.854791776670598,1.09754801106387,1.15264665264415,1.8250574916935,1,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204145919_nullModel-YTB8",100,100,"oneRich",0.4,"beta1","mean",0.701082977355016,1.19786652149913,1.28628643928937,2.15188511210184,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204150309_nullModel-YTB8",100,100,"equal",0.6,"beta1","max",3.58958786796731e-05,0.53125190075537,0.641848994521338,2.54556146087827,49,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204150500_nullModel-YTB8",100,100,"oneRich",0.6,"beta1","max",0.447613370028251,0.967574076050927,0.948466305564004,1.14587708202103,6,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204151436_nullModel-YTB8",100,100,"oneRich",0.6,"beta1","mean",0.0118177315200504,0.734511343959955,0.715217590818627,1.05912746035997,45,2,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204151839_nullModel-YTB8",100,100,"equal",0.6,"beta1","max",0.414978968146879,1.07327654977685,1.05310574540034,1.25051133345423,1,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204164308_nullModel-YTB8",100,100,"oneRich",0.6,"beta1","max",0.698548428177567,1.00928694313288,0.998170716410559,1.06625356042849,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204164611_nullModel-YTB8",100,100,"oneRich",0.6,"beta1","mean",0.410363505366471,1.01229456278722,0.968852382157179,1.20017276637865,3,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204165226_nullModel-YTB8",100,100,"equal",0.6,"beta1","max",0.971446693843611,1.09110775049895,1.16401507524349,1.8966970619449,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204170020_nullModel-YTB8",100,100,"oneRich",0.6,"beta1","max",0.690660840442445,1.16855490873258,1.21939713636107,1.97906155241251,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204170643_nullModel-YTB8",100,100,"equal",0.6,"beta1","mean",0.848817466022768,1.0787559658539,1.15655792781409,1.99940879306939,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204171105_nullModel-YTB8",100,100,"oneRich",0.6,"beta1","mean",0.730905898139924,1.0832458198986,1.13465785737068,1.68715597629271,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204172731_nullModel-YTB8",100,100,"oneRich",0.6,"beta1","mean",0.82542062732918,1.12440199357432,1.24303600348934,2.00069207806197,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204173246_nullModel-YTB8",100,100,"equal",0.8,"beta1","max",2.34370601831491e-05,1.17673109204628,1.66196092358269,22.372320503118,76,4,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204183324_nullModel-YTB8",100,100,"oneRich",0.8,"beta1","max",0.24339172543543,1.02260544354754,0.978531107660173,1.15572632779074,9,2,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204185628_nullModel-YTB8",100,100,"oneRich",0.8,"beta1","mean",0.00553404650700219,0.847262445746286,0.75903811644493,1.09391300812582,36,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204191122_nullModel-YTB8",100,100,"equal",0.8,"beta1","max",0.468193942313899,1.07558613138347,1.06797526150043,1.24212656129541,1,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204192101_nullModel-YTB8",100,100,"oneRich",0.8,"beta1","mean",0.345025847305177,0.990068573230461,0.917621662704705,1.13522324074112,1,93,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191204193935_nullModel-YTB8",100,100,"equal",0.8,"beta1","max",0.674581707661238,1.0660383275508,1.16483582893819,1.77298632389274,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204203539_nullModel-YTB8",100,100,"equal",0.8,"beta1","mean",0.745612037911744,1.12305559073806,1.1714358069907,1.70892491784563,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204210507_nullModel-YTB8",100,100,"oneRich",0.8,"beta1","mean",0.948114323517719,1.09052847781918,1.1621835435151,1.74232706178823,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
