"idx","sims","years","land_type","yield_value","ytb_type","man_bud_type","trend_Min.","trend_Median","trend_Mean","trend_Max.","EXT","EXT_first","get_res","land_dim_1","land_dim_2","land_ownership","tend_crops","tend_crop_yld","scaring","minimum_cost","remove_pr","res_death_type","lambda","res_death_K","RESOURCE_ini","manage_target","manager_budget","user_budget","public_land","stakeholders","res_consume","observe_type","res_move_obs","agent_view","times_observe","agent_move","converge_crit","ga_mingen","land_type_max_frac"
"20191203145046_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.055023601505203,1.12807993037632,1.05608863391375,1.43263090851598,16,2,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203145847_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.484384800581761,1.04199916258871,1.00214398079781,1.23690954345253,9,2,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203145939_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.0298087199042809,1.14809763558619,1.0446866128473,1.60823161433694,24,2,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203150322_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.0295658240053649,1.11154973400687,1.01933407932456,1.49189343281999,15,2,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203151154_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.930850599082731,1.00316073223566,1.00552184097171,1.06581287282093,11,1,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203161124_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.569763918859462,1.03334241656525,0.99657495077921,1.20266195080378,9,1,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203161323_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.0125980165475755,1.12438082953584,1.02681223443805,1.41673833006496,19,2,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203162734_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.0428653136854131,1.09987685726561,0.993129376154044,1.42172060303967,22,2,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203162904_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.747543777181108,1.01220035782044,0.996462556566514,1.06980805472006,9,2,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203163434_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.309744606482117,1.03754466893544,1.00354285228219,1.22851427919994,13,1,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203164504_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.152183891272286,1.13258749889733,1.03860810968376,1.61355212150142,18,1,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203174142_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.0377809401459058,1.10370426228167,0.993826349299414,1.64506611969344,24,2,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203174521_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.975339509879167,1.01883467572834,1.01953298175397,1.07200465804115,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203175118_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.797031593472343,1.04951749653101,1.04336278861631,1.14615805690818,1,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203180233_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.355436289993139,1.07805909935056,1.0484305506972,1.2958620957738,3,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203180357_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.311403897652605,1.08932771008498,1.06819068440522,1.24071243832548,3,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203181816_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.864479344509073,1.01917252395549,1.01692633023271,1.08055846756968,2,1,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203191119_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.816948749587224,1.05479086011409,1.05192566452603,1.12946999653322,1,1,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203191715_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.462606209928969,1.08216447710729,1.05904485666956,1.20086977171632,0,Inf,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203192813_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.32653142046158,1.09155263673608,1.08030413547115,1.48510287239757,1,78,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203194732_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.887463621098097,1.01671659956656,1.01687633019691,1.09405437261982,0,Inf,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203194839_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.728121689205621,1.04396945479939,1.04366744598908,1.19281079644836,0,Inf,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203195533_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.793113330721602,1.0993539464541,1.0877329202467,1.24156157035575,1,1,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203204559_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.954026827927645,1.00533899047777,1.00850249826271,1.06125846988189,14,1,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203204623_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.263273893046123,1.03642390807541,1.00884325235107,1.19718534290012,12,2,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203204657_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.0932493617201491,1.12305686328372,0.954869765584595,1.4721840531669,20,1,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203204710_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.0607587431085255,1.1277550257436,1.01066321331395,1.85945085284544,19,1,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203204822_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.241601404509788,1.09486480980217,1.08154781853149,1.41057154870108,2,79,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203210353_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.962817502281204,1.07049054692649,1.25232523851421,2.43048024681881,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203211810_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.902734700823309,1.11592019366514,1.17100493818129,1.65955497515371,1,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203212042_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.969886771036972,1.13433355276761,1.19721494435251,2.09407997315552,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203212717_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.727536148646738,1.13252440862783,1.19277723699228,2.03254416915924,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203213814_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.96279860926123,1.1417053118189,1.30578790794466,2.339513831388,2,1,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203220208_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.976907146447252,1.02473764907898,1.02571137348197,1.08179210417125,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203221046_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.616537574914415,1.05066615528224,1.04172105420722,1.17923933013779,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203221804_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.288319748073096,1.0763916804032,1.03832012060923,1.23285772043596,3,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203222057_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.310165490648951,1.08403653659195,1.06845765112594,1.3251389549452,1,82,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203223705_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.967161034689441,1.08957550451062,1.1968937022511,2.18429874871615,0,Inf,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203223836_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.971264930723814,1.10098972200596,1.15682894966661,1.97307839423487,1,1,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203225736_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.653174628625107,1.1167477560778,1.16009920288474,1.74038964167604,1,1,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203230951_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.84778664699002,1.04510602952431,1.2012209465402,2.50814815296018,0,Inf,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203231246_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.848601815080604,1.10968558577465,1.16061027585981,1.87096409025129,0,Inf,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203233139_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.900793883274919,1.01880961033157,1.01916558519121,1.08008860375562,0,Inf,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203233824_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.734452226182931,1.09302159788252,1.1717452754032,1.95847806587255,0,Inf,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203234602_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.549449466705194,1.04567437946475,1.03659797939261,1.10929556269836,0,Inf,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191203235936_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.421533384172875,1.08384295656832,1.07913369956799,1.28866053965248,1,89,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204000920_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.464639261856351,1.09112341358868,1.07972096074114,1.51908017489962,0,Inf,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204010138_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.866103072829716,1.01690838443778,1.0153102500994,1.08878637529079,1,1,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204012157_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.598630239716031,1.04849796630407,1.04629562251983,1.14107651802078,0,Inf,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204014249_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.253409261037382,1.07380067493528,1.05309716921123,1.27694764151677,1,79,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204015855_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.310610768626142,1.10462642889124,1.0839837805549,1.58673553196134,2,1,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204023042_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.930501548172661,1.12046643531274,1.29707559815643,2.44098942253999,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204025741_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.824949361109487,1.08191057641638,1.17414898493193,2.03338463261708,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204032534_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.96143237377411,1.08228246341038,1.14080502391051,2.02929117211105,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204034648_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.687174653908698,1.10746812830472,1.17285100385788,2.00805548030213,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204040204_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.889174305532311,1.13259410014897,1.36223969780566,2.47171801868698,0,Inf,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204043621_nullModel-YTB6",100,100,"oneRich",0.4,"beta1","max",0.954582937158485,1.11000053673135,1.16819588092316,1.91796738065115,0,Inf,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204051504_nullModel-YTB6",100,100,"oneRich",0.6,"beta1","max",0.75796902178401,1.08484552499225,1.16317249225719,1.87991314536369,0,Inf,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204053556_nullModel-YTB6",100,100,"oneRich",0.8,"beta1","max",0.775751909878128,1.13392641417885,1.16946643936545,1.66851560893685,1,1,"Full",200,200,TRUE,TRUE,0.5,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191204055314_nullModel-YTB6",100,100,"oneRich",0.2,"beta1","max",0.959526020124312,1.09695855105566,1.2674562321965,2.25065557030994,0,Inf,"Full",200,200,TRUE,TRUE,0.8,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
