"SIM","YEAR","usr","yld","bud","scares","kills","castr","crops","feeds","helps","noact"
33,57,4,1848.13239451484,267.382548675384,0,13,0,1,0,0,0
33,57,5,2090.33372360065,274.265651115681,0,23,0,23,0,0,0
33,57,6,2484.94973568288,264.17302808094,0,40,0,38,0,0,0
33,57,7,23194.1359233812,7268.78137167504,16,212,0,175,0,0,0
33,57,8,0,1,0,0,0,0,0,0,0
33,58,1,1901.03061458304,576.168489389643,37,0,0,14,0,0,0
33,58,2,1817.59938881722,210.949549943933,20,0,0,23,0,0,0
33,58,3,1691.50116823806,357.014553893947,28,0,0,16,0,0,0
33,58,4,1830.81313281884,442.851752424578,24,0,0,2,0,0,0
33,58,5,2075.71016410497,699.513250651939,18,0,0,9,0,0,0
33,58,6,2478.57022848288,306.668443649165,12,0,0,14,0,0,0
33,58,7,23297.5577963199,3833.00003036471,245,23,0,221,0,0,5
33,58,8,0,1,0,0,0,0,0,0,0
33,59,1,1881.05415458176,405.986878110025,48,0,0,9,0,0,0
33,59,2,1795.5664729003,322.119595821318,14,0,0,7,0,0,0
33,59,3,1677.65115300442,211.69480410406,11,0,0,24,0,0,0
33,59,4,1814.07765123727,430.118673541208,17,0,0,27,0,0,0
33,59,5,2065.23602689409,373.796546698804,35,0,0,34,0,0,0
33,59,6,2468.95503949088,879.254112639357,23,0,0,7,0,0,0
33,59,7,23391.4498661374,6393.58740067676,209,0,0,174,0,0,0
33,59,8,0,1,0,0,0,0,0,0,0
33,60,1,1862.90454734208,611.584801433481,0,14,0,26,0,0,0
33,60,2,1775.5917195179,375.929149755987,0,15,0,17,0,0,0
33,60,3,1655.64102340155,357.417180436936,0,7,0,14,0,0,0
33,60,4,1796.37625425838,381.911713355331,0,23,0,20,0,0,0
33,60,5,2051.68139374507,295.134866135553,0,24,0,13,0,0,0
33,60,6,2466.96917273888,335.715555604094,0,54,0,33,0,0,0
33,60,7,23458.6963125539,4402.52788887103,15,283,0,251,0,0,0
33,60,8,0,1,0,0,0,0,0,0,0
33,61,1,1849.20368047488,539.033824528495,30,0,0,31,0,0,0
33,61,2,1755.45151944591,338.301105857918,18,0,0,19,0,0,0
33,61,3,1639.96673065327,265.185874151902,6,0,0,29,0,0,0
33,61,4,1783.44462239252,386.559714943075,14,0,0,24,0,0,0
33,61,5,2039.47425612018,345.224736642885,10,0,0,19,0,0,0
33,61,6,2464.59462169888,631.720679792286,18,0,0,15,0,0,0
33,61,7,23585.3786157523,3044.92069507037,213,1,0,176,0,0,3
33,61,8,0,1,0,0,0,0,0,0,0
33,62,1,1840.17035957059,411.638547341702,0,0,0,53,0,0,0
33,62,2,1742.25641202413,240.89741391269,0,0,0,33,0,0,0
33,62,3,1623.22267149061,124.190830259586,0,0,0,26,0,0,0
33,62,4,1770.90833691869,539.864521441185,0,0,0,38,0,0,0
33,62,5,2033.41244945183,649.699695425165,0,0,0,34,0,0,0
33,62,6,2474.17881739839,549.186123297411,0,0,0,63,0,0,0
33,62,7,23754.9158115019,7664.51679886271,44,0,0,185,0,0,0
33,62,8,0,1,0,0,0,0,0,0,0
33,63,1,1828.21142592143,576.464713252515,0,0,0,41,0,0,0
33,63,2,1722.96108816314,228.045138671071,0,0,0,24,0,0,0
33,63,3,1603.2305343893,568.87069204618,0,0,0,12,0,0,0
33,63,4,1756.50127931408,362.684854380514,0,2,0,51,0,0,0
33,63,5,2024.47614682952,297.709173020378,0,9,0,55,0,0,0
33,63,6,2470.52759999039,344.180604360108,0,7,0,47,0,0,0
33,63,7,23892.5289865867,8743.05629538189,0,354,0,377,0,0,0
33,63,8,0,1,0,0,0,0,0,0,0
33,64,1,1808.14753803274,561.417116541739,0,53,0,4,0,0,0
33,64,2,1704.44291600806,408.020217135475,0,0,0,22,0,0,0
33,64,3,1582.81921800965,516.891545454108,0,31,0,25,0,0,0
33,64,4,1737.24720908465,297.145340497808,0,13,0,23,0,0,0
33,64,5,2006.98737247335,581.331283309116,0,15,0,14,0,0,0
33,64,6,2464.02818228799,972.093018813953,0,10,0,24,0,0,0
33,64,7,23969.3753198344,6131.60906012457,41,217,0,223,0,0,8
33,64,8,0,1,0,0,0,0,0,0,0
33,65,1,1790.00280319874,447.041511631406,0,53,0,3,0,0,0
33,65,2,1687.03157700863,353.88544632718,0,18,0,22,0,0,0
33,65,3,1565.05038541034,399.937179924143,0,29,0,22,0,0,0
33,65,4,1718.95500617577,271.729727548135,0,14,0,15,0,0,0
33,65,5,1989.62528550728,302.025918046887,0,30,0,28,0,0,0
33,65,6,2467.93551507212,185.005769134488,0,21,0,76,0,0,0
33,65,7,24115.0736145996,2813.28663253934,0,298,0,315,0,0,0
33,65,8,0,1,0,0,0,0,0,0,0
33,66,1,1775.77290659711,431.181423093937,24,0,0,20,0,0,0
33,66,2,1672.75820836745,192.185777047903,12,0,0,23,0,0,0
33,66,3,1550.4684546753,378.875964721449,14,0,0,25,0,0,0
33,66,4,1702.88173133231,258.583513457907,18,0,0,9,0,0,0
33,66,5,1976.7148020349,247.835754185755,6,0,0,24,0,0,0
33,66,6,2459.77188147447,121.179933680669,6,0,0,12,0,0,0
33,66,7,24269.0064276158,2755.65746041891,138,0,0,143,0,0,0
33,66,8,0,1,0,0,0,0,0,0,0
33,67,1,1762.38161392797,719.302725788604,0,24,0,19,0,0,0
33,67,2,1655.83788590641,382.256798526089,0,12,0,7,0,0,0
33,67,3,1533.84965541156,392.219526330365,0,17,0,20,0,0,0
33,67,4,1682.29556173534,374.589984426636,0,2,0,23,0,0,0
33,67,5,1957.99475133969,290.613327050594,0,24,0,0,0,0,0
33,67,6,2447.41674690807,567.363008776073,0,0,0,12,0,0,0
33,67,7,24300.1922421992,3905.3472229971,0,139,0,136,0,0,0
33,67,8,0,1,0,0,0,0,0,0,0
33,68,1,1750.67287152593,365.339916269172,48,0,0,23,0,0,0
33,68,2,1639.97857743614,358.098785910253,24,0,0,14,0,0,0
33,68,3,1517.14682952095,201.823245861404,22,0,0,17,0,0,0
33,68,4,1667.24825873118,329.518117644093,18,0,0,19,0,0,0
33,68,5,1943.91093673489,501.1004635842,18,0,0,11,0,0,0
33,68,6,2440.09007760184,427.007960625128,19,0,0,37,0,0,0
33,68,7,24418.9607901936,2557.32329528323,202,0,0,188,0,0,0
33,68,8,0,1,0,0,0,0,0,0,0
33,69,1,1740.72048434268,450.034803448885,0,14,0,22,0,0,0
33,69,2,1621.41653395435,235.674740259432,0,24,0,11,0,0,0
33,69,3,1499.70999489107,332.951778515835,0,15,0,5,0,0,0
33,69,4,1650.54487863305,224.980861631706,0,15,0,17,0,0,0
33,69,5,1923.29171457143,396.952965714264,0,41,0,9,0,0,0
33,69,6,2430.67819532292,285.478024174707,0,14,0,28,0,0,0
33,69,7,24466.4412083704,4463.51017435901,0,122,0,133,0,0,0
33,69,8,0,1,0,0,0,0,0,0,0
33,70,1,1727.76867356477,229.714198573802,32,0,0,13,0,0,0
33,70,2,1606.18133195953,462.2724393172,19,0,0,4,0,0,0
33,70,3,1485.81110534592,225.212967268693,18,0,0,15,0,0,0
33,70,4,1632.81433873852,171.058076479108,14,0,0,8,0,0,0
33,70,5,1909.60609275064,260.175793998858,21,0,0,18,0,0,0
33,70,6,2422.08380241924,480.982031957311,5,0,0,23,0,0,0
33,70,7,24527.3583179208,4509.01392970145,188,7,0,181,0,0,0
33,70,8,0,1,0,0,0,0,0,0,0
33,71,1,1713.05879388473,148.805840015862,0,11,0,11,0,0,0
33,71,2,1590.04973632212,205.439774688366,0,28,0,18,0,0,0
33,71,3,1468.42676140542,352.881105885941,0,9,0,13,0,0,0
33,71,4,1611.76555370063,274.648371362451,0,12,0,5,0,0,0
33,71,5,1889.11514130002,370.290969464755,0,12,0,14,0,0,0
33,71,6,2412.99467202564,587.818492740249,0,19,0,29,0,0,0
33,71,7,24650.7057941535,4160.86330110912,0,209,0,241,0,0,0
33,71,8,0,1,0,0,0,0,0,0,0
33,72,1,1700.14578133305,321.036516636478,0,0,0,14,0,0,0
33,72,2,1574.76260746418,377.605219490112,1,0,0,19,0,0,0
33,72,3,1455.29710674564,137.428100841632,1,0,0,34,0,0,0
33,72,4,1597.50225911949,220.21696418849,0,0,0,27,0,0,0
33,72,5,1876.90817571958,316.150299018622,0,0,0,37,0,0,0
33,72,6,2409.45091330052,592.474547632133,0,0,0,58,0,0,0
33,72,7,24845.8048169555,5380.87192806785,174,0,0,207,0,0,0
33,72,8,0,1,0,0,0,0,0,0,0
33,73,1,1688.70188871528,212.44120323876,0,13,0,19,0,0,0
33,73,2,1562.81648446937,294.380447247904,0,18,0,19,0,0,0
33,73,3,1436.91561316257,300.422105197749,0,7,0,6,0,0,0
33,73,4,1577.77474258642,323.885743350085,0,12,0,10,0,0,0
33,73,5,1858.74128879939,462.48421133396,0,23,0,8,0,0,0
33,73,6,2402.86110901555,670.858918029328,0,30,0,29,0,0,0
33,73,7,25092.953488686,6664.43146577253,0,278,0,260,0,0,0
33,73,8,0,1,0,0,0,0,0,0,0
33,74,1,1675.80661190504,349.42757051418,0,0,0,21,0,0,0
33,74,2,1547.98398062517,283.988386976994,0,0,0,29,0,0,0
33,74,3,1421.28328011697,453.095523709652,0,0,0,30,0,0,0
33,74,4,1559.24187462505,417.799181312431,0,1,0,31,0,0,0
33,74,5,1849.94934579605,544.470477812784,0,0,0,46,0,0,0
33,74,6,2396.25685419315,582.34409965292,0,19,0,46,0,0,0
33,74,7,25227.9049530879,5159.81458190138,13,257,0,281,0,0,0
33,74,8,0,1,0,0,0,0,0,0,0
33,75,1,1663.63655765999,271.370728976674,0,33,0,1,0,0,0
33,75,2,1529.79455118236,219.747780382832,0,12,0,16,0,0,0
33,75,3,1400.28207924028,333.987920610508,0,21,0,24,0,0,0
33,75,4,1537.25658486586,113.449710851857,0,24,0,17,0,0,0
33,75,5,1835.67242445831,332.742877111893,0,28,0,26,0,0,0
33,75,6,2389.10320315699,233.035906717272,0,38,0,20,0,0,0
33,75,7,25390.4482173577,7726.4446074322,0,266,0,249,0,0,0
33,75,8,0,1,0,0,0,0,0,0,0
33,76,1,1653.82743478845,373.395248961694,0,0,0,27,0,0,0
33,76,2,1513.46922741981,377.497124142049,1,0,0,20,0,0,0
33,76,3,1383.18361014773,311.896959545786,0,0,0,33,0,0,0
33,76,4,1514.50579840484,238.635333142319,0,0,0,11,0,0,0
33,76,5,1821.40729006702,319.006354953479,0,0,0,33,0,0,0
33,76,6,2383.25368040018,269.071096724679,0,0,0,23,0,0,0
33,76,7,25476.2126606157,8767.83800356033,314,0,0,333,0,0,0
33,76,8,0,1,0,0,0,0,0,0,0
33,77,1,1642.95549448093,573.700027365882,0,17,0,20,0,0,0
33,77,2,1495.19931209179,279.523832459776,0,7,0,30,0,0,0
33,77,3,1364.21615176902,305.492517203983,0,12,0,19,0,0,0
33,77,4,1492.18271417874,377.363272947261,0,22,0,1,0,0,0
33,77,5,1807.0628001461,256.80481702029,0,14,0,17,0,0,0
33,77,6,2373.53944203858,314.399465086719,0,12,0,14,0,0,0
33,77,7,25666.4706683421,2706.41825707585,83,220,0,219,0,0,0
33,77,8,0,1,0,0,0,0,0,0,0
33,78,1,1627.49898932535,618.209474992216,0,53,0,4,0,0,0
33,78,2,1480.45699771219,429.45741499793,0,9,0,18,0,0,0
33,78,3,1345.25885932886,217.631077664675,0,24,0,6,0,0,0
33,78,4,1469.14142308413,323.84842926568,0,21,0,16,0,0,0
33,78,5,1793.22189865745,227.271036912115,0,23,0,2,0,0,0
33,78,6,2360.16290165083,377.980076835775,0,19,0,12,0,0,0
33,78,7,25720.2431617854,5225.7306748582,0,151,0,119,0,0,0
33,78,8,0,1,0,0,0,0,0,0,0
33,79,1,1622.37384418328,151.999217025794,0,0,0,61,0,0,0
33,79,2,1468.44394916282,181.13088792336,0,3,0,39,0,0,0
33,79,3,1325.79710724561,347.244680584542,0,0,0,21,0,0,0
33,79,4,1456.40955776512,297.100971809934,0,1,0,31,0,0,0
33,79,5,1780.70639076294,619.501257529652,0,1,0,21,0,0,0
33,79,6,2359.96836652974,436.786924411038,0,0,0,37,0,0,0
33,79,7,25995.0345258605,3070.05811148119,0,235,0,217,0,0,0
33,79,8,0,1,0,0,0,0,0,0,0
33,80,1,1606.3953985787,327.962313559771,0,14,0,1,0,0,0
33,80,2,1446.2098228414,272.16100234428,0,11,0,7,0,0,0
33,80,3,1308.55443291344,324.258541864716,0,11,0,23,0,0,0
33,80,4,1437.37562134441,436.436441202504,0,11,0,18,0,0,0
33,80,5,1765.78139770532,326.850545881368,0,25,0,36,0,0,0
33,80,6,2353.0309889622,592.172677362593,0,19,0,24,0,0,0
33,80,7,26054.1992755693,5101.1267824255,0,169,0,138,0,0,0
33,80,8,0,1,0,0,0,0,0,0,0
33,81,1,1592.72436407782,231.802220656362,0,29,0,3,0,0,0
33,81,2,1428.08747185159,273.681424640445,0,17,0,10,0,0,0
33,81,3,1290.62840031604,335.69654387975,0,12,0,20,0,0,0
33,81,4,1420.25377104649,386.474337954515,0,20,0,23,0,0,0
33,81,5,1750.96980858787,162.644869601552,0,22,0,10,0,0,0
33,81,6,2346.17980515057,555.666507852567,0,43,0,16,0,0,0
33,81,7,26342.7284467813,5041.28449893798,10,199,0,197,0,0,0
33,81,8,0,1,0,0,0,0,0,0,0
33,82,1,1582.95755509395,346.958544638836,16,0,0,7,0,0,0
33,82,2,1411.84597943149,346.620607528786,19,0,0,8,0,0,0
33,82,3,1275.20640740424,349.583355023958,13,0,0,20,0,0,0
33,82,4,1404.62898412844,188.465040751288,24,0,0,14,0,0,0
33,82,5,1738.51853586339,343.531548772007,6,0,0,10,0,0,0
33,82,6,2342.14122780789,469.721708098992,41,0,0,14,0,0,0
33,82,7,26730.7237084054,5426.58228704373,265,0,0,239,0,0,0
33,82,8,0,1,0,0,0,0,0,0,0
33,83,1,1568.65515591004,134.744279653871,0,17,0,17,0,0,0
33,83,2,1395.42470071621,165.066018947981,0,18,0,16,0,0,0
33,83,3,1259.00208385809,181.681775109047,0,16,0,18,0,0,0
33,83,4,1384.15078196589,217.794923171365,0,4,0,14,0,0,0
33,83,5,1727.22461261724,180.028095777851,0,6,0,28,0,0,0
33,83,6,2333.44880486108,415.96041490977,0,24,0,22,0,0,0
33,83,7,26943.4344044519,2073.46921320367,0,289,0,253,0,0,0
33,83,8,0,1,0,0,0,0,0,0,0
33,84,1,1553.84026140176,395.981332839773,0,12,0,1,0,0,0
33,84,2,1378.43162942861,359.401435218992,0,3,0,13,0,0,0
33,84,3,1239.03091246656,393.37859009734,0,6,0,12,0,0,0
33,84,4,1367.37533461779,116.345317678298,0,17,0,4,0,0,0
33,84,5,1710.81311364689,218.670319731433,0,1,0,17,0,0,0
33,84,6,2325.79943546588,450.772262813391,0,17,0,24,0,0,0
33,84,7,27038.4566722983,5490.28705876992,0,103,0,104,0,0,0
33,84,8,0,1,0,0,0,0,0,0,0
33,85,1,1540.21101844947,358.807819042155,0,39,0,0,0,0,0
33,85,2,1360.21145635628,195.668157264202,0,24,0,11,0,0,0
33,85,3,1221.19320758067,133.841451634659,0,21,0,18,0,0,0
33,85,4,1348.7622133537,270.656346210876,0,4,0,7,0,0,0
33,85,5,1698.73427949334,523.464374502263,0,15,0,6,0,0,0
33,85,6,2312.32423416044,561.228414777616,0,30,0,15,0,0,0
33,85,7,27329.2342525151,7005.07548241913,16,181,0,184,0,0,4
33,85,8,0,1,0,0,0,0,0,0,0
33,86,1,1528.3484789006,242.182194326745,0,1,0,34,0,0,0
33,86,2,1346.51754548115,325.648994496993,0,0,0,19,0,0,0
33,86,3,1203.99373317733,135.262802797152,0,1,0,12,0,0,0
33,86,4,1335.64436336527,334.518387459517,0,0,0,27,0,0,0
33,86,5,1688.37633635122,368.153709870802,0,0,0,52,0,0,0
33,86,6,2313.04336654015,194.786036551251,0,0,0,56,0,0,0
33,86,7,27507.0206068505,7358.32545053159,0,312,0,294,0,0,0
33,86,8,0,1,0,0,0,0,0,0,0
33,87,1,1513.85098652992,339.282545302101,0,22,0,2,0,0,0
33,87,2,1327.58974247722,269.628383984139,0,16,0,16,0,0,0
33,87,3,1188.3842935764,292.556303360177,0,12,0,1,0,0,0
33,87,4,1320.02485660203,231.869379696474,0,15,0,18,0,0,0
33,87,5,1672.80686607298,255.743251499972,0,22,0,14,0,0,0
33,87,6,2302.91097769092,411.441494694093,0,12,0,7,0,0,0
33,87,7,27693.9029471691,8445.41124655399,0,350,0,384,0,0,0
33,87,8,0,1,0,0,0,0,0,0,0
33,88,1,1499.35550474038,302.902342041113,0,29,0,4,0,0,0
33,88,2,1311.89427664467,144.439193873024,0,12,0,14,0,0,0
33,88,3,1172.3194789891,220.330229069244,0,11,0,18,0,0,0
33,88,4,1304.02550462521,179.421711398635,0,16,0,7,0,0,0
33,88,5,1657.07029485876,262.46155984412,0,23,0,2,0,0,0
33,88,6,2295.81736304158,185.225696269193,0,19,0,22,0,0,0
33,88,7,27831.8296550215,6248.69821994918,37,252,0,220,0,0,0
33,88,8,0,1,0,0,0,0,0,0,0
33,89,1,1489.20900333,355.517288333213,0,0,0,30,0,0,0
33,89,2,1299.18197130423,244.209287559848,0,0,0,14,0,0,0
33,89,3,1159.57871209555,268.16714142625,0,0,0,22,0,0,0
33,89,4,1287.58915032027,418.269480112849,0,0,0,17,0,0,0
33,89,5,1649.59437930837,405.849446797966,0,0,0,26,0,0,0
33,89,6,2284.37421494143,735.639147862041,0,0,0,18,0,0,0
33,89,7,28048.2597413343,7513.2050990985,0,190,0,263,0,0,0
33,89,8,0,1,0,0,0,0,0,0,0
33,90,1,1475.00084436932,313.582265953828,0,29,0,6,0,0,0
33,90,2,1285.8602967892,138.111416100504,0,16,0,8,0,0,0
33,90,3,1144.849840999,198.043097840563,0,14,0,12,0,0,0
33,90,4,1269.14825055037,424.456414056081,0,23,0,18,0,0,0
33,90,5,1638.22221971912,87.1797878183988,0,17,0,23,0,0,0
33,90,6,2278.63255896672,467.182567673861,0,34,0,39,0,0,0
33,90,7,28452.3032581077,6458.87022019475,29,212,0,238,0,0,4
33,90,8,0,1,0,0,0,0,0,0,0
33,91,1,1471.43809960342,350.262525690775,0,0,0,31,0,0,0
33,91,2,1270.3424939102,302.13237538896,0,0,0,13,0,0,0
33,91,3,1132.82291308068,336.09554978983,0,0,0,19,0,0,0
33,91,4,1257.15795428288,60.8491662934792,0,0,0,42,0,0,0
33,91,5,1622.03837463548,214.766489646229,0,0,0,8,0,0,0
33,91,6,2284.59953375066,1098.88350710714,0,0,0,46,0,0,0
33,91,7,28931.6951477621,5176.40427332667,9,164,0,214,0,0,6
33,91,8,0,1,0,0,0,0,0,0,0
33,92,1,1461.37577442062,504.035338131653,0,33,0,2,0,0,0
33,92,2,1254.26940445715,316.480368598134,0,23,0,7,0,0,0
33,92,3,1114.38607327455,280.805073823249,0,14,0,19,0,0,0
33,92,4,1240.59056767642,169.908823150841,0,3,0,3,0,0,0
33,92,5,1605.5197738684,106.395398028246,0,13,0,8,0,0,0
33,92,6,2285.1545053364,329.760733634773,0,46,0,63,0,0,0
33,92,7,29213.2465889328,2560.38000271838,9,209,0,198,0,0,2
33,92,8,0,1,0,0,0,0,0,0,0
33,93,1,1456.67372867564,370.289451128093,9,0,0,41,0,0,0
33,93,2,1240.7785134732,214.352738074466,12,0,0,19,0,0,0
33,93,3,1097.31189806235,386.910642055213,19,0,0,9,0,0,0
33,93,4,1224.62096495103,162.73388058933,9,0,0,7,0,0,0
33,93,5,1589.49514819428,197.955673252778,3,0,0,7,0,0,0
33,93,6,2279.76773830028,899.283993648349,8,0,0,24,0,0,0
33,93,7,29276.6077307309,7434.51969615881,133,0,0,123,0,0,0
33,93,8,0,1,0,0,0,0,0,0,0
33,94,1,1444.34610862866,436.92123150832,0,25,0,12,0,0,0
33,94,2,1224.06590375992,257.746799026601,0,14,0,7,0,0,0
33,94,3,1082.44880778753,154.585577677142,0,14,0,24,0,0,0
33,94,4,1208.04117372604,165.044084414129,0,8,0,8,0,0,0
33,94,5,1572.48007809047,432.805153938957,0,7,0,12,0,0,0
33,94,6,2280.77069471935,859.22427571714,0,41,0,48,0,0,0
33,94,7,29539.1469419039,4723.83837495909,29,302,0,258,0,0,0
33,94,8,0,1,0,0,0,0,0,0,0
33,95,1,1431.77882027936,297.035731347119,0,38,0,5,0,0,0
33,95,2,1209.52657890104,192.185688254957,0,1,0,24,0,0,0
33,95,3,1065.32829482899,337.53347458352,0,12,0,3,0,0,0
33,95,4,1192.72859778552,201.508427348669,0,1,0,15,0,0,0
33,95,5,1557.24340799817,375.104581070321,0,19,0,24,0,0,0
33,95,6,2281.83109742456,233.206316005583,0,36,0,49,0,0,0
33,95,7,29857.452597089,6959.89676708082,0,220,0,252,0,0,0
33,95,8,0,1,0,0,0,0,0,0,0
33,96,1,1422.0916779023,314.840743434889,0,0,0,29,0,0,0
33,96,2,1194.25948524494,233.029346808738,0,0,0,19,0,0,0
33,96,3,1053.54482764452,168.849111839703,0,1,0,32,0,0,0
33,96,4,1175.75125746775,219.867018868761,0,0,0,20,0,0,0
33,96,5,1547.18610496711,353.638719640805,0,0,0,37,0,0,0
33,96,6,2276.80986713156,506.266543752745,0,0,0,23,0,0,0
33,96,7,30171.5724317769,5817.73973936442,11,214,0,223,0,0,7
33,96,8,0,1,0,0,0,0,0,0,0
33,97,1,1409.6885507087,99.6049485241754,0,28,0,3,0,0,0
33,97,2,1182.79411060652,165.212360158804,0,1,0,22,0,0,0
33,97,3,1039.34023413682,133.894426305464,0,9,0,7,0,0,0
33,97,4,1155.98488516424,128.079696560293,0,3,0,18,0,0,0
33,97,5,1533.98023294938,310.376544529499,0,12,0,23,0,0,0
33,97,6,2274.01855141752,575.883984362759,0,9,0,41,0,0,0
33,97,7,30626.9026948738,4353.05300464606,19,172,0,196,0,0,8
33,97,8,0,1,0,0,0,0,0,0,0
33,98,1,1397.59635320982,362.226483262582,0,7,0,2,0,0,0
33,98,2,1170.27553635591,268.741895207669,0,11,0,5,0,0,0
33,98,3,1025.38681196575,89.8927230141302,0,7,0,6,0,0,0
33,98,4,1141.1875399616,300.457900931967,0,9,0,3,0,0,0
33,98,5,1518.74223396161,229.291760652018,0,17,0,14,0,0,0
33,98,6,2267.01381264944,393.876499203041,0,24,0,33,0,0,0
33,98,7,31066.9547196796,4535.67189825947,0,224,0,211,0,0,0
33,98,8,0,1,0,0,0,0,0,0,0
33,99,1,1387.28001009539,292.261181688239,0,12,0,23,0,0,0
33,99,2,1159.75709548578,125.248586847157,0,2,0,24,0,0,0
33,99,3,1014.73950635545,156.641378661505,0,0,0,8,0,0,0
33,99,4,1127.05516194615,235.863726191995,0,0,0,30,0,0,0
33,99,5,1506.76900221816,119.415912637336,0,1,0,21,0,0,0
33,99,6,2259.73413965295,290.348480785391,0,0,0,39,0,0,0
33,99,7,31609.5496779092,5448.08711544202,0,212,0,219,0,0,0
33,99,8,0,1,0,0,0,0,0,0,0
33,100,1,1376.22214416259,151.704271323521,0,27,0,2,0,0,0
33,100,2,1149.5690583341,173.604772857934,0,7,0,5,0,0,0
33,100,3,1002.98831472902,269.198437276347,0,3,0,12,0,0,0
33,100,4,1113.66495639591,231.355025662827,0,12,0,11,0,0,0
33,100,5,1490.92163752357,208.940603012896,0,4,0,7,0,0,0
33,100,6,2248.98364098306,588.278847612712,0,14,0,15,0,0,0
33,100,7,32355.4785014363,6555.1315519107,3,255,0,255,0,0,0
33,100,8,0,1,0,0,0,0,0,0,0
34,1,1,2747.12,707.256333249126,0,54,0,27,0,0,0
34,1,2,2752.016,844.290815871253,0,19,0,41,0,0,0
34,1,3,2754.072,442.188812995844,0,49,0,44,0,0,0
34,1,4,2754.2016,339.535379248192,0,10,0,11,0,0,0
34,1,5,2750.7936,380.919307766685,0,37,0,24,0,0,0
34,1,6,2755.4096,455.898990924505,0,38,0,39,0,0,0
34,1,7,20570.1439999999,6673.50779752367,0,24,0,23,0,0,0
34,1,8,0,9,0,28,0,34,0,0,0
34,2,1,2744.256,380.203285046439,29,0,0,41,0,0,0
34,2,2,2751.688,387.681421068963,51,0,0,33,0,0,0
34,2,3,2749.576,624.35270743481,22,0,0,22,0,0,0
34,2,4,2749.7536,367.94666950166,14,0,0,19,0,0,0
34,2,5,2750.9456,379.900958110447,14,0,0,24,0,0,0
34,2,6,2750.4032,591.153142647474,26,0,0,19,0,0,0
34,2,7,20548.4655999998,2079.05588466684,324,0,0,343,0,0,0
34,2,8,0,9,0,0,0,0,0,0,0
34,3,1,2738.256,831.637157154328,0,0,0,38,0,0,0
34,3,2,2750.53952,640.116518754775,0,0,0,38,0,0,0
34,3,3,2752.464,707.011887228928,0,0,0,62,0,0,0
34,3,4,2747.1616,807.695041118986,0,0,0,36,0,0,0
34,3,5,2746.5296,426.781732292472,0,0,0,37,0,0,0
34,3,6,2752.3328,260.597890234961,0,0,0,59,0,0,0
34,3,7,20504.9116799998,3092.18151645886,18,0,0,168,0,0,0
34,3,8,0,9,0,0,0,0,0,0,0
34,4,1,2729.0896,375.172019477661,56,0,0,27,0,0,0
34,4,2,2749.61152,287.501387623092,23,0,0,41,0,0,0
34,4,3,2750.4224,745.940647555449,29,0,0,41,0,0,0
34,4,4,2745.375744,421.833379181038,25,0,0,55,0,0,0
34,4,5,2741.9552,737.88489099945,23,0,0,19,0,0,0
34,4,6,2742.584,777.515547449006,12,0,0,14,0,0,0
34,4,7,20452.4252799997,2962.23235737548,153,0,0,156,0,0,0
34,4,8,0,9,0,0,0,0,0,0,0
34,5,1,2719.9136,747.887851913835,0,25,0,12,0,0,0
34,5,2,2739.23712,386.393764999415,0,13,0,15,0,0,0
34,5,3,2748.488,1000.05891147725,0,40,0,34,0,0,0
34,5,4,2737.985344,529.00976894663,0,16,0,26,0,0,0
34,5,5,2737.5952,468.017821428468,0,35,0,38,0,0,0
34,5,6,2735.1824,331.958726429315,0,38,0,39,0,0,0
34,5,7,20380.8729599996,2553.35283217538,0,148,0,148,0,0,0
34,5,8,0,9,0,0,0,0,0,0,0
34,6,1,2718.0272,996.055029417118,38,0,0,36,0,0,0
34,6,2,2735.9824,709.583037547283,14,0,0,24,0,0,0
34,6,3,2749.76,598.272867401453,58,0,0,42,0,0,0
34,6,4,2737.257344,734.01854052837,29,0,0,23,0,0,0
34,6,5,2735.1552,616.03741000471,27,0,0,19,0,0,0
34,6,6,2731.99392,354.499613174631,14,0,0,19,0,0,0
34,6,7,20327.1337599994,3775.69573714128,124,0,0,131,0,0,0
34,6,8,0,9,0,0,0,0,0,0,0
34,7,1,2729.3856,671.05628925396,0,0,0,99,0,0,0
34,7,2,2742.256,510.204529073024,0,0,0,70,0,0,0
34,7,3,2755.4992,554.494125560382,0,0,0,59,0,0,0
34,7,4,2747.234944,495.887153241084,0,0,0,73,0,0,0
34,7,5,2738.6656,237.398973583091,0,0,0,61,0,0,0
34,7,6,2730.52192,354.361858094643,0,0,0,35,0,0,0
34,7,7,20274.2970751993,4928.93129165504,59,0,0,188,0,0,0
34,7,8,0,9,0,0,0,0,0,0,0
34,8,1,2731.024,341.827650433098,0,0,0,67,0,0,0
34,8,2,2744.77920000001,768.533574324054,0,0,0,51,0,0,0
34,8,3,2757.1712,599.460744837952,1,0,0,54,0,0,0
34,8,4,2751.714944,1015.49833745963,0,0,0,49,0,0,0
34,8,5,2734.63168,449.494380235672,0,0,0,23,0,0,0
34,8,6,2726.46752,450.533951141622,1,0,0,34,0,0,0
34,8,7,20233.0733311993,6547.12103766038,173,0,0,250,0,0,0
34,8,8,0,9,0,0,0,0,0,0,0
34,9,1,2726.47014400001,465.551158533946,0,0,0,34,0,0,0
34,9,2,2744.22400000001,647.9925638351,1,0,0,75,0,0,0
34,9,3,2757.73408,156.129294725079,0,0,0,59,0,0,0
